user_id,signup_ts,country_code,device_os,acquisition_channel,app_version_at_signup,marketing_consent
U003866,2026-02-06 02:13:50,US,iOS,Referral,3.6.1,1
U003367,2026-02-06 02:22:45,US,Android,Organic,3.6.1,1
U002762,2026-02-06 02:53:03,US,iOS,Referral,3.5.0,0
U002535,2026-02-06 04:38:54,CA,Android,Organic,3.4.2,1
U003441,2026-02-06 04:40:59,US,iOS,Paid Social,3.5.0,1
U000212,2026-02-06 04:42:34,CA,Android,Organic,3.6.1,0
U002316,2026-02-06 05:09:08,CA,iOS,Paid Social,3.6.1,1
U001937,2026-02-06 05:23:26,US,iOS,Organic,3.5.0,1
U003263,2026-02-06 05:23:31,CA,iOS,Search,3.6.1,1
U002773,2026-02-06 05:33:11,US,iOS,Search,3.6.1,1
U003632,2026-02-06 06:27:11,US,iOS,Paid Social,3.6.1,0
U004790,2026-02-06 06:36:00,US,Android,Organic,3.5.0,1
U002835,2026-02-06 06:43:06,US,iOS,Paid Social,3.5.0,1
U004547,2026-02-06 06:59:01,US,Android,Search,3.5.0,1
U003068,2026-02-06 07:21:58,UK,Android,Referral,3.6.1,1
U003295,2026-02-06 07:52:27,US,Android,Referral,3.5.0,1
U001403,2026-02-06 08:31:01,CA,Android,Referral,3.6.1,0
U001110,2026-02-06 08:38:48,US,Android,Referral,3.6.1,0
U002652,2026-02-06 09:30:28,US,Android,Influencer,3.6.1,1
U002805,2026-02-06 10:05:58,US,iOS,Organic,3.5.0,1
U002391,2026-02-06 10:32:11,US,iOS,Organic,3.5.0,1
U002203,2026-02-06 11:44:08,US,iOS,Search,3.6.1,1
U003845,2026-02-06 12:41:25,UK,Android,Referral,3.4.2,1
U002080,2026-02-06 12:51:45,US,iOS,Organic,3.6.1,1
U000596,2026-02-06 13:00:25,US,iOS,Referral,3.6.1,1
U001871,2026-02-06 13:21:53,US,iOS,Organic,3.6.1,1
U003437,2026-02-06 13:31:15,US,iOS,Referral,3.6.1,0
U002247,2026-02-06 13:44:34,CA,Android,Search,3.6.1,1
U000750,2026-02-06 14:00:57,US,Android,Paid Social,3.4.2,1
U000916,2026-02-06 14:03:23,US,iOS,Search,3.5.0,1
U001096,2026-02-06 14:08:57,US,Android,Organic,3.6.1,0
U001551,2026-02-06 14:42:27,UK,Android,Influencer,3.6.1,1
U001729,2026-02-06 15:09:53,US,iOS,Search,3.5.0,1
U004642,2026-02-06 15:22:37,US,iOS,Influencer,3.5.0,1
U001530,2026-02-06 15:34:01,US,Android,Paid Social,3.6.1,1
U002164,2026-02-06 16:33:17,UK,iOS,Paid Social,3.5.0,1
U004793,2026-02-06 16:49:57,US,iOS,Influencer,3.5.0,0
U002400,2026-02-06 16:58:42,US,iOS,Organic,3.6.1,1
U002227,2026-02-06 17:04:51,CA,Android,Search,3.4.2,1
U004299,2026-02-06 17:29:41,US,iOS,Organic,3.6.1,1
U001628,2026-02-06 17:42:38,UK,Android,Influencer,3.5.0,1
U002265,2026-02-06 17:59:24,US,iOS,Paid Social,3.6.1,1
U004379,2026-02-06 18:42:32,AU,Android,Paid Social,3.4.2,1
U000795,2026-02-06 18:46:49,UK,Android,Paid Social,3.4.2,1
U001433,2026-02-06 18:57:30,US,Android,Search,3.5.0,1
U003497,2026-02-06 19:05:28,US,iOS,Search,3.6.1,1
U000054,2026-02-06 19:57:40,US,Android,Referral,3.6.1,1
U002309,2026-02-06 20:50:54,US,Android,Organic,3.6.1,1
U004892,2026-02-06 21:12:14,US,Android,Influencer,3.6.1,1
U002792,2026-02-06 21:49:14,US,iOS,Search,3.6.1,1
U002240,2026-02-06 22:24:20,CA,iOS,Organic,3.4.2,0
U000787,2026-02-06 22:38:25,UK,iOS,Paid Social,3.6.1,1
U004627,2026-02-06 22:39:10,US,iOS,Organic,3.4.2,1
U004673,2026-02-06 23:20:50,UK,Android,Influencer,3.6.1,1
U003561,2026-02-06 23:36:10,US,iOS,Paid Social,3.5.0,1
U004818,2026-02-06 23:40:25,US,Android,Organic,3.5.0,1
U002650,2026-02-06 23:45:02,AU,iOS,Organic,3.6.1,1
U003440,2026-02-06 23:50:48,AU,Android,Paid Social,3.6.1,1
U000930,2026-02-06 23:54:02,US,iOS,Paid Social,3.4.2,1
U002195,2026-02-07 00:36:10,UK,Android,Paid Social,3.4.2,1
U003583,2026-02-07 01:39:38,US,Android,Influencer,3.6.1,1
U001777,2026-02-07 02:40:26,UK,iOS,Paid Social,3.6.1,1
U002660,2026-02-07 02:57:58,US,Android,Organic,3.5.0,1
U003260,2026-02-07 03:16:19,US,iOS,Search,3.6.1,0
U001089,2026-02-07 03:27:32,US,iOS,Influencer,3.6.1,0
U003354,2026-02-07 03:34:07,US,iOS,Paid Social,3.6.1,1
U003021,2026-02-07 03:50:57,US,iOS,Influencer,3.6.1,1
U002995,2026-02-07 04:05:56,CA,iOS,Organic,3.6.1,1
U000516,2026-02-07 04:07:08,UK,Android,Paid Social,3.4.2,0
U003234,2026-02-07 04:12:53,CA,iOS,Search,3.6.1,1
U000679,2026-02-07 05:11:18,AU,Android,Referral,3.5.0,1
U004183,2026-02-07 05:14:56,UK,Android,Paid Social,3.6.1,1
U004359,2026-02-07 06:19:16,US,iOS,Organic,3.6.1,1
U001503,2026-02-07 06:32:33,UK,Android,Search,3.6.1,1
U001261,2026-02-07 06:41:36,US,Android,Referral,3.4.2,1
U003399,2026-02-07 06:57:42,US,Android,Paid Social,3.4.2,1
U004473,2026-02-07 07:18:42,US,iOS,Referral,3.6.1,1
U001446,2026-02-07 07:20:57,US,iOS,Search,3.5.0,1
U001796,2026-02-07 07:35:26,CA,Android,Influencer,3.6.1,0
U001873,2026-02-07 07:40:39,UK,Android,Search,3.6.1,1
U000426,2026-02-07 08:18:35,US,iOS,Referral,3.4.2,1
U000876,2026-02-07 08:41:18,UK,Android,Organic,3.4.2,1
U004895,2026-02-07 08:49:19,CA,iOS,Search,3.5.0,0
U004342,2026-02-07 08:51:11,US,Android,Search,3.6.1,1
U003578,2026-02-07 09:28:26,US,Android,Influencer,3.5.0,1
U004587,2026-02-07 09:50:56,US,Android,Influencer,3.5.0,1
U003383,2026-02-07 10:28:57,US,iOS,Paid Social,3.4.2,0
U003752,2026-02-07 10:36:13,US,iOS,Search,3.6.1,1
U001618,2026-02-07 10:45:57,US,iOS,Organic,3.5.0,0
U000018,2026-02-07 10:53:47,US,Android,Referral,3.4.2,1
U003775,2026-02-07 11:37:00,US,Android,Organic,3.4.2,1
U003690,2026-02-07 11:37:40,US,Android,Referral,3.6.1,0
U001210,2026-02-07 11:39:05,US,iOS,Search,3.6.1,1
U002674,2026-02-07 11:44:32,CA,Android,Paid Social,3.4.2,1
U004870,2026-02-07 12:11:14,US,iOS,Paid Social,3.5.0,1
U002730,2026-02-07 13:14:37,CA,Android,Paid Social,3.6.1,0
U001411,2026-02-07 13:18:03,US,iOS,Organic,3.6.1,1
U002402,2026-02-07 13:18:13,US,iOS,Organic,3.6.1,1
U003405,2026-02-07 13:21:39,CA,iOS,Paid Social,3.6.1,1
U003325,2026-02-07 13:32:50,US,iOS,Referral,3.5.0,1
U002542,2026-02-07 14:19:07,US,Android,Organic,3.6.1,1
U000522,2026-02-07 14:24:34,US,iOS,Search,3.6.1,0
U004882,2026-02-07 14:42:46,US,Android,Search,3.6.1,1
U004756,2026-02-07 14:53:02,UK,iOS,Paid Social,3.5.0,1
U000547,2026-02-07 15:32:01,AU,iOS,Influencer,3.6.1,1
U002206,2026-02-07 16:01:58,CA,iOS,Referral,3.6.1,1
U000187,2026-02-07 16:24:44,CA,iOS,Search,3.6.1,0
U002779,2026-02-07 16:26:29,US,Android,Organic,3.4.2,1
U002325,2026-02-07 16:31:05,CA,Android,Paid Social,3.6.1,0
U001589,2026-02-07 17:00:40,US,iOS,Paid Social,3.5.0,1
U000167,2026-02-07 17:13:52,US,iOS,Search,3.6.1,1
U003484,2026-02-07 17:24:35,US,Android,Search,3.5.0,1
U004701,2026-02-07 17:46:33,US,Android,Organic,3.5.0,1
U002221,2026-02-07 18:01:49,US,iOS,Search,3.4.2,1
U003692,2026-02-07 18:40:07,US,Android,Organic,3.6.1,0
U004708,2026-02-07 18:40:16,US,iOS,Search,3.6.1,1
U004775,2026-02-07 18:43:06,UK,Android,Organic,3.6.1,1
U001761,2026-02-07 18:57:21,US,iOS,Paid Social,3.5.0,1
U004926,2026-02-07 19:15:49,AU,iOS,Search,3.4.2,1
U001093,2026-02-07 19:33:21,UK,iOS,Organic,3.4.2,1
U000230,2026-02-07 19:33:24,US,iOS,Search,3.6.1,0
U003164,2026-02-07 20:35:24,CA,iOS,Search,3.6.1,1
U003576,2026-02-07 21:12:04,US,Android,Paid Social,3.4.2,1
U001068,2026-02-07 21:17:37,UK,Android,Search,3.5.0,1
U000748,2026-02-07 21:17:49,US,iOS,Organic,3.4.2,1
U002421,2026-02-07 21:18:19,US,iOS,Search,3.6.1,0
U004046,2026-02-07 21:25:22,US,Android,Search,3.6.1,1
U004521,2026-02-07 21:40:09,CA,iOS,Referral,3.6.1,1
U000901,2026-02-07 22:01:17,US,Android,Influencer,3.5.0,0
U004536,2026-02-07 22:06:46,US,iOS,Search,3.5.0,0
U000480,2026-02-07 22:56:43,US,iOS,Organic,3.6.1,0
U001711,2026-02-07 23:21:46,US,iOS,Influencer,3.5.0,0
U004205,2026-02-07 23:45:08,US,Android,Referral,3.6.1,1
U002998,2026-02-07 23:45:35,US,Android,Paid Social,3.4.2,1
U001288,2026-02-07 23:49:58,US,iOS,Paid Social,3.6.1,1
U003665,2026-02-07 23:52:28,AU,iOS,Search,3.4.2,1
U001725,2026-02-08 00:39:01,US,Android,Referral,3.6.1,1
U003541,2026-02-08 01:31:34,US,iOS,Organic,3.4.2,0
U000806,2026-02-08 01:45:08,CA,iOS,Paid Social,3.6.1,1
U004703,2026-02-08 02:42:37,CA,Android,Search,3.4.2,1
U001027,2026-02-08 03:27:01,AU,iOS,Search,3.5.0,0
U000648,2026-02-08 04:14:04,US,iOS,Paid Social,3.6.1,1
U000558,2026-02-08 04:32:23,US,Android,Influencer,3.6.1,1
U003050,2026-02-08 04:57:15,US,iOS,Referral,3.6.1,1
U003357,2026-02-08 05:40:57,CA,iOS,Influencer,3.6.1,1
U001544,2026-02-08 05:43:42,US,iOS,Paid Social,3.5.0,1
U003242,2026-02-08 05:44:16,US,Android,Organic,3.6.1,1
U000630,2026-02-08 06:28:46,US,iOS,Search,3.6.1,1
U000241,2026-02-08 06:34:31,US,iOS,Organic,3.6.1,0
U001412,2026-02-08 06:43:17,AU,iOS,Influencer,3.4.2,0
U000650,2026-02-08 06:44:54,UK,Android,Paid Social,3.6.1,1
U004197,2026-02-08 07:11:14,US,Android,Organic,3.5.0,0
U001925,2026-02-08 07:21:11,US,iOS,Referral,3.5.0,0
U003839,2026-02-08 07:25:59,UK,iOS,Paid Social,3.6.1,0
U000214,2026-02-08 07:37:57,CA,iOS,Organic,3.6.1,0
U000385,2026-02-08 07:40:49,US,iOS,Search,3.6.1,0
U003911,2026-02-08 07:44:36,US,iOS,Organic,3.4.2,0
U000905,2026-02-08 07:56:53,UK,Android,Influencer,3.4.2,1
U001195,2026-02-08 08:23:19,US,Android,Organic,3.6.1,1
U003736,2026-02-08 08:40:06,US,Android,Paid Social,3.5.0,0
U004033,2026-02-08 08:50:37,CA,Android,Paid Social,3.6.1,1
U004111,2026-02-08 08:52:40,AU,iOS,Referral,3.6.1,1
U004261,2026-02-08 08:56:08,CA,iOS,Paid Social,3.5.0,1
U003965,2026-02-08 09:26:01,US,iOS,Influencer,3.4.2,1
U000128,2026-02-08 10:25:07,US,Android,Paid Social,3.6.1,0
U002445,2026-02-08 10:41:41,US,iOS,Referral,3.5.0,1
U000546,2026-02-08 11:47:20,US,iOS,Paid Social,3.5.0,1
U002499,2026-02-08 12:02:51,US,iOS,Search,3.4.2,1
U000520,2026-02-08 12:12:57,UK,iOS,Influencer,3.5.0,1
U000507,2026-02-08 13:17:58,US,Android,Organic,3.6.1,1
U004728,2026-02-08 13:23:45,US,Android,Search,3.5.0,1
U002612,2026-02-08 14:09:27,CA,Android,Search,3.6.1,0
U004226,2026-02-08 14:16:43,US,iOS,Organic,3.4.2,0
U004051,2026-02-08 14:55:19,US,Android,Organic,3.4.2,1
U004152,2026-02-08 15:25:36,US,iOS,Paid Social,3.4.2,0
U000104,2026-02-08 15:30:06,US,Android,Paid Social,3.4.2,1
U004902,2026-02-08 15:31:14,UK,iOS,Referral,3.6.1,1
U002543,2026-02-08 15:41:05,US,Android,Referral,3.5.0,1
U004164,2026-02-08 16:01:33,US,Android,Organic,3.5.0,1
U001448,2026-02-08 16:06:02,US,Android,Search,3.4.2,1
U004251,2026-02-08 16:11:56,US,Android,Organic,3.6.1,1
U002030,2026-02-08 16:25:14,US,iOS,Influencer,3.5.0,1
U003473,2026-02-08 16:38:01,CA,Android,Paid Social,3.6.1,1
U004992,2026-02-08 16:43:46,US,iOS,Paid Social,3.4.2,1
U004993,2026-02-08 16:53:06,US,Android,Organic,3.5.0,0
U002670,2026-02-08 17:39:51,CA,iOS,Paid Social,3.5.0,1
U003074,2026-02-08 17:57:39,UK,iOS,Organic,3.5.0,0
U001843,2026-02-08 19:28:07,US,iOS,Paid Social,3.4.2,1
U002574,2026-02-08 19:36:09,US,Android,Organic,3.6.1,1
U000078,2026-02-08 19:46:09,US,Android,Organic,3.6.1,1
U003064,2026-02-08 20:47:53,US,Android,Organic,3.6.1,1
U003925,2026-02-08 21:27:51,US,Android,Organic,3.6.1,1
U002555,2026-02-08 22:29:57,US,iOS,Organic,3.4.2,0
U002793,2026-02-08 22:34:34,AU,Android,Referral,3.6.1,0
U003112,2026-02-08 22:40:41,US,iOS,Referral,3.5.0,1
U003749,2026-02-08 22:43:06,US,Android,Search,3.5.0,0
U000285,2026-02-08 23:04:09,US,Android,Organic,3.6.1,1
U002110,2026-02-08 23:21:14,US,Android,Search,3.5.0,1
U001576,2026-02-09 00:02:00,CA,iOS,Paid Social,3.4.2,0
U002297,2026-02-09 00:38:53,US,iOS,Organic,3.5.0,1
U000450,2026-02-09 00:43:52,US,iOS,Organic,3.5.0,1
U003832,2026-02-09 00:46:45,UK,iOS,Organic,3.6.1,1
U000573,2026-02-09 00:57:19,US,iOS,Organic,3.6.1,1
U004347,2026-02-09 01:38:44,US,iOS,Referral,3.6.1,1
U003938,2026-02-09 01:58:17,US,Android,Referral,3.5.0,0
U000811,2026-02-09 02:12:21,UK,iOS,Search,3.5.0,1
U001327,2026-02-09 03:07:26,UK,Android,Referral,3.5.0,1
U002822,2026-02-09 03:12:25,US,iOS,Organic,3.5.0,1
U003317,2026-02-09 04:26:41,US,iOS,Organic,3.6.1,1
U001926,2026-02-09 05:18:14,CA,iOS,Organic,3.6.1,1
U003355,2026-02-09 05:26:33,UK,iOS,Search,3.6.1,1
U001125,2026-02-09 05:31:34,US,Android,Paid Social,3.5.0,1
U002799,2026-02-09 05:39:36,US,Android,Organic,3.6.1,1
U004883,2026-02-09 05:40:09,CA,iOS,Organic,3.5.0,0
U001669,2026-02-09 05:43:11,US,iOS,Search,3.5.0,1
U002420,2026-02-09 06:01:16,US,Android,Referral,3.4.2,1
U001129,2026-02-09 06:15:27,US,Android,Search,3.6.1,1
U001542,2026-02-09 06:18:45,US,iOS,Referral,3.4.2,1
U002177,2026-02-09 06:55:00,CA,iOS,Referral,3.4.2,1
U004566,2026-02-09 07:11:51,US,iOS,Referral,3.5.0,1
U000934,2026-02-09 07:14:08,US,Android,Influencer,3.5.0,1
U001943,2026-02-09 07:23:32,UK,Android,Influencer,3.5.0,1
U001950,2026-02-09 08:11:46,US,iOS,Search,3.6.1,0
U003042,2026-02-09 08:25:30,US,iOS,Paid Social,3.4.2,1
U004630,2026-02-09 08:26:32,UK,Android,Paid Social,3.5.0,1
U001497,2026-02-09 09:23:52,US,iOS,Paid Social,3.6.1,1
U002117,2026-02-09 09:27:03,CA,iOS,Organic,3.6.1,1
U001763,2026-02-09 09:34:21,UK,iOS,Organic,3.5.0,1
U001818,2026-02-09 10:00:03,US,iOS,Organic,3.5.0,1
U000202,2026-02-09 10:17:45,US,iOS,Paid Social,3.5.0,1
U000945,2026-02-09 10:42:31,CA,iOS,Referral,3.5.0,1
U003833,2026-02-09 11:08:58,UK,Android,Referral,3.6.1,1
U000364,2026-02-09 11:33:32,CA,iOS,Search,3.5.0,1
U001797,2026-02-09 11:38:27,US,iOS,Organic,3.4.2,0
U000413,2026-02-09 11:40:54,US,iOS,Referral,3.5.0,1
U004635,2026-02-09 12:24:00,US,Android,Organic,3.6.1,1
U004314,2026-02-09 12:29:09,US,Android,Referral,3.5.0,1
U002429,2026-02-09 12:31:20,AU,iOS,Paid Social,3.6.1,0
U000306,2026-02-09 13:40:02,CA,Android,Paid Social,3.5.0,1
U003618,2026-02-09 14:10:19,US,iOS,Organic,3.4.2,1
U003670,2026-02-09 14:15:07,US,Android,Organic,3.6.1,0
U003231,2026-02-09 14:20:40,US,iOS,Referral,3.6.1,1
U003908,2026-02-09 14:24:12,US,Android,Referral,3.5.0,1
U000714,2026-02-09 14:58:56,US,Android,Paid Social,3.4.2,0
U003524,2026-02-09 15:09:15,US,iOS,Organic,3.6.1,0
U000056,2026-02-09 15:17:13,US,Android,Organic,3.4.2,1
U001117,2026-02-09 15:20:39,CA,iOS,Influencer,3.4.2,1
U004016,2026-02-09 15:45:49,US,iOS,Paid Social,3.5.0,0
U001343,2026-02-09 16:20:53,US,iOS,Search,3.4.2,0
U004502,2026-02-09 16:47:01,AU,Android,Referral,3.4.2,1
U003673,2026-02-09 17:22:19,US,Android,Organic,3.6.1,1
U000563,2026-02-09 19:09:14,US,Android,Referral,3.6.1,1
U000847,2026-02-09 19:10:14,US,iOS,Influencer,3.6.1,1
U004119,2026-02-09 19:21:32,US,iOS,Paid Social,3.6.1,1
U001586,2026-02-09 19:26:38,US,Android,Organic,3.5.0,1
U000646,2026-02-09 20:06:22,US,iOS,Organic,3.4.2,1
U004288,2026-02-09 20:21:37,US,iOS,Influencer,3.6.1,1
U002255,2026-02-09 21:15:25,AU,Android,Organic,3.6.1,1
U003830,2026-02-09 21:57:50,US,Android,Referral,3.4.2,1
U001325,2026-02-09 22:08:37,US,Android,Influencer,3.6.1,0
U003769,2026-02-09 22:58:09,US,iOS,Search,3.6.1,1
U001872,2026-02-09 23:01:42,US,iOS,Paid Social,3.6.1,0
U002468,2026-02-09 23:07:47,US,iOS,Paid Social,3.5.0,1
U000055,2026-02-10 00:16:25,US,iOS,Search,3.5.0,1
U001914,2026-02-10 00:36:34,AU,Android,Referral,3.4.2,1
U002150,2026-02-10 03:19:27,AU,Android,Influencer,3.5.0,1
U003067,2026-02-10 03:35:39,UK,iOS,Organic,3.6.1,1
U002084,2026-02-10 03:47:18,CA,iOS,Influencer,3.5.0,1
U003027,2026-02-10 05:05:29,US,iOS,Paid Social,3.5.0,1
U002366,2026-02-10 05:20:15,US,iOS,Organic,3.6.1,1
U000404,2026-02-10 05:22:39,US,iOS,Search,3.6.1,1
U004589,2026-02-10 05:35:19,US,iOS,Organic,3.6.1,1
U003671,2026-02-10 05:51:25,US,iOS,Referral,3.5.0,1
U001041,2026-02-10 06:05:11,CA,iOS,Paid Social,3.6.1,1
U000088,2026-02-10 06:13:47,UK,Android,Organic,3.5.0,1
U001921,2026-02-10 06:30:31,US,iOS,Organic,3.6.1,1
U004032,2026-02-10 06:35:59,US,Android,Referral,3.6.1,1
U003658,2026-02-10 06:59:03,CA,Android,Referral,3.6.1,1
U004719,2026-02-10 07:28:39,UK,iOS,Organic,3.5.0,1
U002408,2026-02-10 07:31:09,US,Android,Influencer,3.5.0,1
U002599,2026-02-10 08:02:33,US,iOS,Organic,3.5.0,1
U003681,2026-02-10 08:59:37,AU,Android,Search,3.4.2,0
U002180,2026-02-10 09:33:57,US,Android,Organic,3.6.1,0
U001903,2026-02-10 10:11:19,US,iOS,Search,3.5.0,1
U002518,2026-02-10 10:19:17,UK,iOS,Paid Social,3.4.2,1
U001301,2026-02-10 10:32:14,US,Android,Search,3.5.0,1
U000774,2026-02-10 10:33:24,US,iOS,Referral,3.4.2,1
U003709,2026-02-10 10:43:42,US,Android,Influencer,3.5.0,1
U003933,2026-02-10 11:04:21,US,Android,Organic,3.5.0,1
U001694,2026-02-10 13:27:07,US,iOS,Search,3.5.0,1
U004420,2026-02-10 13:45:18,UK,Android,Search,3.5.0,1
U004637,2026-02-10 13:51:18,US,Android,Referral,3.5.0,1
U000521,2026-02-10 14:08:41,US,Android,Organic,3.4.2,1
U004920,2026-02-10 14:27:34,US,iOS,Organic,3.5.0,1
U003562,2026-02-10 14:33:50,UK,iOS,Organic,3.6.1,1
U002967,2026-02-10 14:38:35,US,Android,Organic,3.6.1,1
U000166,2026-02-10 15:04:50,UK,iOS,Organic,3.5.0,0
U003916,2026-02-10 15:41:07,UK,Android,Organic,3.6.1,1
U004130,2026-02-10 15:55:44,US,iOS,Paid Social,3.5.0,1
U003129,2026-02-10 15:59:18,US,iOS,Influencer,3.6.1,1
U001001,2026-02-10 16:38:55,UK,iOS,Referral,3.6.1,1
U000264,2026-02-10 16:46:21,US,Android,Paid Social,3.6.1,1
U004082,2026-02-10 17:00:43,AU,Android,Organic,3.5.0,1
U002776,2026-02-10 17:22:12,UK,iOS,Paid Social,3.6.1,1
U002020,2026-02-10 17:28:14,CA,iOS,Paid Social,3.4.2,1
U002973,2026-02-10 17:52:03,US,Android,Organic,3.4.2,1
U004886,2026-02-10 18:13:20,US,iOS,Search,3.5.0,1
U001456,2026-02-10 18:46:50,UK,Android,Organic,3.5.0,1
U000270,2026-02-10 19:24:06,UK,iOS,Search,3.6.1,1
U002690,2026-02-10 19:36:12,US,iOS,Referral,3.4.2,1
U001358,2026-02-10 20:38:02,US,iOS,Influencer,3.5.0,1
U001863,2026-02-10 20:40:13,US,iOS,Paid Social,3.6.1,1
U003822,2026-02-10 20:43:53,AU,Android,Paid Social,3.6.1,1
U004228,2026-02-10 21:37:35,UK,iOS,Organic,3.5.0,1
U001046,2026-02-10 21:46:18,UK,iOS,Organic,3.6.1,1
U002609,2026-02-10 21:47:44,US,iOS,Organic,3.5.0,1
U002953,2026-02-10 22:05:33,AU,iOS,Organic,3.5.0,1
U000543,2026-02-10 22:18:24,CA,iOS,Search,3.6.1,1
U004045,2026-02-10 22:19:34,US,iOS,Organic,3.6.1,1
U001507,2026-02-10 22:25:46,AU,iOS,Paid Social,3.5.0,1
U002616,2026-02-10 22:45:19,US,iOS,Organic,3.4.2,0
U002493,2026-02-10 22:47:59,CA,iOS,Search,3.4.2,1
U000465,2026-02-10 23:14:11,US,iOS,Search,3.6.1,0
U001265,2026-02-10 23:34:55,US,Android,Organic,3.4.2,1
U000531,2026-02-11 00:02:37,CA,Android,Organic,3.6.1,1
U001900,2026-02-11 00:09:48,UK,iOS,Organic,3.6.1,1
U000031,2026-02-11 00:11:03,CA,iOS,Search,3.5.0,1
U000295,2026-02-11 02:05:03,US,Android,Search,3.5.0,1
U004562,2026-02-11 02:23:36,US,iOS,Paid Social,3.4.2,1
U002092,2026-02-11 02:47:01,US,iOS,Influencer,3.4.2,1
U004692,2026-02-11 02:47:54,US,iOS,Referral,3.5.0,1
U001043,2026-02-11 03:49:25,AU,iOS,Organic,3.5.0,1
U001173,2026-02-11 04:04:01,CA,Android,Influencer,3.4.2,0
U003834,2026-02-11 04:04:26,US,iOS,Organic,3.6.1,1
U003693,2026-02-11 04:21:27,AU,Android,Organic,3.6.1,0
U004436,2026-02-11 04:25:45,US,iOS,Influencer,3.6.1,1
U000863,2026-02-11 04:48:18,UK,Android,Paid Social,3.4.2,1
U000149,2026-02-11 06:42:02,AU,Android,Organic,3.5.0,1
U003702,2026-02-11 06:50:57,US,iOS,Search,3.6.1,0
U004968,2026-02-11 07:02:33,US,iOS,Referral,3.6.1,1
U000778,2026-02-11 07:28:07,US,Android,Influencer,3.4.2,1
U002810,2026-02-11 07:28:32,CA,Android,Paid Social,3.5.0,1
U002834,2026-02-11 07:53:30,UK,iOS,Influencer,3.6.1,0
U002144,2026-02-11 08:25:10,US,iOS,Search,3.6.1,1
U002475,2026-02-11 08:25:46,US,Android,Search,3.5.0,1
U001884,2026-02-11 08:42:08,US,iOS,Paid Social,3.4.2,1
U001442,2026-02-11 08:50:57,US,Android,Search,3.4.2,1
U003941,2026-02-11 10:31:06,US,Android,Organic,3.6.1,1
U004466,2026-02-11 11:28:00,US,Android,Referral,3.5.0,1
U003188,2026-02-11 11:37:51,US,iOS,Influencer,3.6.1,1
U003964,2026-02-11 11:47:05,AU,iOS,Paid Social,3.5.0,1
U001988,2026-02-11 12:01:09,US,Android,Organic,3.6.1,1
U003098,2026-02-11 12:10:16,UK,iOS,Organic,3.6.1,1
U004291,2026-02-11 12:11:20,UK,Android,Referral,3.6.1,1
U002559,2026-02-11 12:26:05,CA,Android,Referral,3.6.1,1
U001534,2026-02-11 12:39:29,US,Android,Search,3.6.1,1
U004213,2026-02-11 13:16:31,AU,iOS,Referral,3.6.1,1
U004123,2026-02-11 13:40:26,US,iOS,Organic,3.6.1,1
U001792,2026-02-11 13:46:09,US,Android,Referral,3.6.1,1
U001404,2026-02-11 14:22:19,US,Android,Paid Social,3.6.1,1
U002072,2026-02-11 14:53:14,CA,Android,Paid Social,3.6.1,1
U003167,2026-02-11 14:57:05,US,iOS,Referral,3.4.2,1
U000638,2026-02-11 16:12:22,US,iOS,Organic,3.5.0,1
U001726,2026-02-11 16:13:09,UK,iOS,Paid Social,3.4.2,1
U002728,2026-02-11 16:30:17,US,Android,Organic,3.6.1,1
U003912,2026-02-11 16:36:40,AU,Android,Influencer,3.6.1,1
U003213,2026-02-11 16:55:12,CA,Android,Organic,3.6.1,1
U002471,2026-02-11 17:08:50,US,iOS,Referral,3.6.1,1
U002756,2026-02-11 18:01:43,US,iOS,Paid Social,3.6.1,1
U004390,2026-02-11 18:25:07,US,Android,Paid Social,3.5.0,1
U003944,2026-02-11 18:29:37,UK,iOS,Paid Social,3.4.2,1
U002947,2026-02-11 19:22:54,UK,iOS,Organic,3.6.1,1
U000136,2026-02-11 19:24:46,UK,iOS,Referral,3.5.0,1
U001597,2026-02-11 20:05:27,UK,Android,Organic,3.4.2,1
U001561,2026-02-11 20:32:41,US,iOS,Paid Social,3.6.1,1
U002098,2026-02-11 20:40:33,US,iOS,Organic,3.5.0,1
U001674,2026-02-11 20:43:06,US,iOS,Search,3.5.0,1
U001512,2026-02-11 20:44:01,AU,iOS,Search,3.6.1,0
U004585,2026-02-11 21:25:10,US,iOS,Influencer,3.4.2,1
U004283,2026-02-11 22:06:15,US,Android,Paid Social,3.6.1,1
U001271,2026-02-11 22:13:03,AU,iOS,Referral,3.4.2,1
U002178,2026-02-11 22:42:17,CA,iOS,Search,3.5.0,1
U003189,2026-02-11 22:55:49,US,iOS,Search,3.6.1,1
U004150,2026-02-11 22:55:56,AU,iOS,Organic,3.5.0,1
U002404,2026-02-11 22:57:33,CA,iOS,Referral,3.4.2,1
U004219,2026-02-11 23:21:38,US,Android,Search,3.4.2,1
U001642,2026-02-11 23:32:19,US,Android,Referral,3.5.0,1
U004102,2026-02-11 23:38:05,US,iOS,Paid Social,3.6.1,1
U004408,2026-02-11 23:53:26,US,iOS,Organic,3.5.0,1
U001898,2026-02-12 00:03:36,UK,Android,Referral,3.6.1,1
U002642,2026-02-12 00:19:11,CA,iOS,Referral,3.6.1,1
U000138,2026-02-12 00:25:52,CA,iOS,Referral,3.6.1,1
U000243,2026-02-12 00:26:40,US,Android,Organic,3.4.2,1
U001479,2026-02-12 01:02:56,UK,Android,Organic,3.6.1,1
U001648,2026-02-12 01:06:12,US,Android,Referral,3.6.1,1
