event_id,user_id,session_id,event_ts,event_name,screen_name,app_version,device_os,is_test_event
E000070710,U004028,S003891_03,2026-03-06 22:59:27,screen_view,agent_home,3.4.2,iOS,0
E000062992,U004055,S003460_09,2026-03-07 07:05:05,app_open,home,3.5.0,iOS,0
E000062993,U004055,S003460_09,2026-03-07 07:05:58,screen_view,home,3.5.0,iOS,0
E000064654,U000451,S003553_05,2026-03-07 07:07:08,app_open,home,3.4.2,iOS,0
E000064655,U000451,S003553_05,2026-03-07 07:07:21,screen_view,library,3.4.2,iOS,0
E000074071,U001074,S004081_01,2026-03-07 07:09:06,app_open,home,3.6.1,Android,0
E000074072,U001074,S004081_01,2026-03-07 07:09:18,screen_view,progress,3.6.1,Android,0
E000074073,U001074,S004081_01,2026-03-07 07:09:40,agent_home_view,agent_home,3.6.1,Android,0
E000074074,U001074,S004081_01,2026-03-07 07:11:19,prompt_submit,agent_chat,3.6.1,Android,0
E000074076,U001074,S004081_01,2026-03-07 07:13:39,tool_result_rendered,agent_chat,3.6.1,Android,0
E000074075,U001074,S004081_01,2026-03-07 07:14:09,agent_response_rendered,agent_chat,3.6.1,Android,0
E000073465,U002480,S004038_01,2026-03-07 07:19:01,app_open,home,3.6.1,iOS,0
E000073466,U002480,S004038_01,2026-03-07 07:19:28,screen_view,home,3.6.1,iOS,0
E000073181,U001952,S004023_02,2026-03-07 07:24:04,app_open,home,3.6.1,iOS,0
E000073182,U001952,S004023_02,2026-03-07 07:24:39,screen_view,agent_home,3.6.1,iOS,0
E000073184,U001952,S004023_02,2026-03-07 07:25:06,trial_start,subscription,3.6.1,iOS,0
E000073183,U001952,S004023_02,2026-03-07 07:25:17,paywall_view,subscription,3.6.1,iOS,0
E000056317,U004735,S003098_05,2026-03-07 07:26:05,app_open,home,3.4.2,iOS,0
E000056318,U004735,S003098_05,2026-03-07 07:26:43,screen_view,progress,3.4.2,iOS,0
E000052973,U003684,S002901_10,2026-03-07 07:27:06,app_open,home,3.5.0,Android,0
E000052974,U003684,S002901_10,2026-03-07 07:27:37,screen_view,home,3.5.0,Android,0
E000060190,U003431,S003310_09,2026-03-07 07:30:01,app_open,home,3.5.0,Android,0
E000060191,U003431,S003310_09,2026-03-07 07:30:54,screen_view,agent_home,3.5.0,Android,0
E000060194,U003431,S003310_09,2026-03-07 07:31:48,agent_response_rendered,agent_chat,3.5.0,Android,0
E000060192,U003431,S003310_09,2026-03-07 07:32:13,agent_home_view,agent_home,3.5.0,Android,0
E000060195,U003431,S003310_09,2026-03-07 07:32:46,tool_result_rendered,agent_chat,3.5.0,Android,0
E000060193,U003431,S003310_09,2026-03-07 07:33:33,prompt_submit,agent_chat,3.5.0,Android,0
E000031434,U003872,S001693_05,2026-03-07 07:34:06,app_open,home,3.5.0,iOS,0
E000031435,U003872,S001693_05,2026-03-07 07:34:29,screen_view,home,3.5.0,iOS,0
E000073685,U001185,S004056_02,2026-03-07 07:36:02,app_open,home,3.6.1,iOS,0
E000066964,U004145,S003680_09,2026-03-07 07:37:09,app_open,home,3.4.2,Android,0
E000073686,U001185,S004056_02,2026-03-07 07:37:09,screen_view,library,3.6.1,iOS,0
E000066965,U004145,S003680_09,2026-03-07 07:37:57,screen_view,agent_home,3.4.2,Android,0
E000011935,U002682,S000603_11,2026-03-07 07:50:00,app_open,home,3.6.1,Android,0
E000011937,U002682,S000603_11,2026-03-07 07:50:40,agent_home_view,agent_home,3.6.1,Android,0
E000011936,U002682,S000603_11,2026-03-07 07:50:47,screen_view,agent_home,3.6.1,Android,0
E000061522,TEST_00179,S003386_03,2026-03-07 07:51:06,app_open,home,3.4.2,iOS,1
E000011938,U002682,S000603_11,2026-03-07 07:51:57,prompt_submit,agent_chat,3.6.1,Android,0
E000061523,U004913,S003386_03,2026-03-07 07:51:59,screen_view,home,3.4.2,iOS,0
E000069857,U000406,S003842_02,2026-03-07 07:53:08,app_open,home,3.5.0,iOS,0
E000011940,U002682,S000603_11,2026-03-07 07:54:06,satisfaction_submitted,agent_chat,3.6.1,Android,0
E000069858,U000406,S003842_02,2026-03-07 07:54:08,screen_view,library,3.5.0,iOS,0
E000069860,U000406,S003842_02,2026-03-07 07:54:20,prompt_submit,agent_chat,3.5.0,iOS,0
E000069859,U000406,S003842_02,2026-03-07 07:54:58,agent_home_view,agent_home,3.5.0,iOS,0
E000011939,U002682,S000603_11,2026-03-07 07:55:07,agent_response_rendered,agent_chat,3.6.1,Android,0
E000072689,U000043,S003998_01,2026-03-07 07:56:08,app_open,home,3.5.0,Android,0
E000072690,U000043,S003998_01,2026-03-07 07:56:38,screen_view,library,3.5.0,Android,0
E000069862,U000406,S003842_02,2026-03-07 07:56:48,human_handoff,support,3.5.0,iOS,0
E000052039,U000418,S002849_04,2026-03-07 07:57:01,app_open,home,3.4.2,iOS,0
E000052040,U000418,S002849_04,2026-03-07 07:57:28,screen_view,home,3.4.2,iOS,0
E000069861,U000406,S003842_02,2026-03-07 07:57:30,agent_response_rendered,agent_chat,3.5.0,iOS,0
E000072691,U000043,S003998_01,2026-03-07 07:57:42,agent_home_view,agent_home,3.5.0,Android,0
E000072692,U000043,S003998_01,2026-03-07 07:57:54,prompt_submit,agent_chat,3.5.0,Android,0
E000039323,U003241,S002142_08,2026-03-07 07:58:05,app_open,home,3.5.0,Android,0
E000072694,U000043,S003998_01,2026-03-07 07:58:15,satisfaction_submitted,agent_chat,3.5.0,Android,0
E000039324,U003241,S002142_08,2026-03-07 07:58:37,screen_view,library,3.5.0,Android,0
E000072693,U000043,S003998_01,2026-03-07 08:00:48,agent_response_rendered,agent_chat,3.5.0,Android,0
E000071454,U000941,S003927_02,2026-03-07 08:01:04,app_open,home,3.6.1,iOS,0
E000069395,U002944,S003810_03,2026-03-07 08:01:09,app_open,home,3.5.0,Android,0
E000071455,U000941,S003927_02,2026-03-07 08:01:21,screen_view,agent_home,3.6.1,iOS,0
E000069396,U002944,S003810_03,2026-03-07 08:02:13,screen_view,agent_home,3.5.0,Android,0
E000066361,U002175,S003642_04,2026-03-07 08:04:07,app_open,home,3.6.1,iOS,0
E000066362,U002175,S003642_04,2026-03-07 08:05:13,screen_view,library,3.6.1,iOS,0
E000066365,U002175,S003642_04,2026-03-07 08:05:19,agent_response_rendered,agent_chat,3.6.1,iOS,0
E000066363,U002175,S003642_04,2026-03-07 08:05:30,agent_home_view,agent_home,3.6.1,iOS,0
E000066364,U002175,S003642_04,2026-03-07 08:05:35,prompt_submit,agent_chat,3.6.1,iOS,0
E000070587,U004413,S003887_02,2026-03-07 08:12:05,app_open,home,3.6.1,iOS,0
E000070588,U004413,S003887_02,2026-03-07 08:12:47,screen_view,home,3.6.1,iOS,0
E000065781,U002876,S003609_01,2026-03-07 08:19:06,app_open,home,3.6.1,Android,0
E000065782,U002876,S003609_01,2026-03-07 08:19:18,screen_view,home,3.6.1,Android,0
E000051545,U001413,S002825_04,2026-03-07 08:28:05,app_open,home,3.5.0,iOS,0
E000051546,U001413,S002825_04,2026-03-07 08:28:57,screen_view,library,3.5.0,iOS,0
E000063145,U002592,S003468_06,2026-03-07 08:31:09,app_open,home,3.5.0,iOS,0
E000063146,U002592,S003468_06,2026-03-07 08:31:50,screen_view,home,3.5.0,iOS,0
E000015099,U000428,S000759_07,2026-03-07 08:33:09,app_open,home,3.4.2,Android,0
E000015100,U000428,S000759_07,2026-03-07 08:33:35,screen_view,agent_home,3.4.2,Android,0
E000075393,U000233,S004153_01,2026-03-07 08:34:02,app_open,home,3.6.1,Android,0
E000015103,U000428,S000759_07,2026-03-07 08:34:05,agent_response_rendered,agent_chat,3.4.2,Android,0
E000075394,U000233,S004153_01,2026-03-07 08:34:40,screen_view,home,3.6.1,Android,0
E000063962,U003409,S003513_08,2026-03-07 08:35:01,app_open,home,3.6.1,iOS,0
E000075395,U000233,S004153_01,2026-03-07 08:35:06,agent_home_view,agent_home,3.6.1,Android,0
E000015102,U000428,S000759_07,2026-03-07 08:35:07,prompt_submit,agent_chat,3.4.2,Android,0
E000015101,U000428,S000759_07,2026-03-07 08:35:30,agent_home_view,agent_home,3.4.2,Android,0
E000063963,U003409,S003513_08,2026-03-07 08:36:07,screen_view,home,3.6.1,iOS,0
E000015104,U000428,S000759_07,2026-03-07 08:36:19,tool_result_rendered,agent_chat,3.4.2,Android,0
E000063966,U003409,S003513_08,2026-03-07 08:36:48,agent_response_rendered,agent_chat,3.6.1,iOS,0
E000067396,U002024,S003702_03,2026-03-07 08:37:03,app_open,home,3.4.2,iOS,0
E000067397,U002024,S003702_03,2026-03-07 08:37:42,screen_view,agent_home,3.4.2,iOS,0
E000063964,U003409,S003513_08,2026-03-07 08:37:43,agent_home_view,agent_home,3.6.1,iOS,0
E000075396,U000233,S004153_01,2026-03-07 08:37:55,prompt_submit,agent_chat,3.6.1,Android,0
E000075397,U000233,S004153_01,2026-03-07 08:38:04,agent_response_rendered,agent_chat,3.6.1,Android,0
E000067399,U002024,S003702_03,2026-03-07 08:38:09,prompt_submit,agent_chat,3.4.2,iOS,0
E000067398,U002024,S003702_03,2026-03-07 08:38:31,agent_home_view,agent_home,3.4.2,iOS,0
E000063965,U003409,S003513_08,2026-03-07 08:38:48,prompt_submit,agent_chat,3.6.1,iOS,0
E000057811,U004387,S003188_17,2026-03-07 08:39:00,app_open,home,3.5.0,iOS,0
E000015105,U000428,S000759_07,2026-03-07 08:39:02,satisfaction_submitted,agent_chat,3.4.2,Android,0
E000067400,U002024,S003702_03,2026-03-07 08:39:52,agent_response_rendered,agent_chat,3.4.2,iOS,0
E000057812,U004387,S003188_17,2026-03-07 08:39:55,screen_view,agent_home,3.5.0,iOS,0
E000066606,U003180,S003657_03,2026-03-07 08:40:05,app_open,home,3.6.1,iOS,0
E000066607,U003180,S003657_03,2026-03-07 08:40:29,screen_view,agent_home,3.6.1,iOS,0
E000066608,U003180,S003657_03,2026-03-07 08:40:39,agent_home_view,agent_home,3.6.1,iOS,0
E000066610,U003180,S003657_03,2026-03-07 08:41:08,agent_response_rendered,agent_chat,3.6.1,iOS,0
E000057814,U004387,S003188_17,2026-03-07 08:41:09,prompt_submit,agent_chat,3.5.0,iOS,0
E000066611,U003180,S003657_03,2026-03-07 08:41:40,human_handoff,support,3.6.1,iOS,0
E000057813,U004387,S003188_17,2026-03-07 08:41:41,agent_home_view,agent_home,3.5.0,iOS,0
E000063967,U003409,S003513_08,2026-03-07 08:41:43,tool_result_rendered,agent_chat,3.6.1,iOS,0
E000066454,U004437,S003645_04,2026-03-07 08:42:01,app_open,home,3.4.2,Android,0
E000067401,U002024,S003702_03,2026-03-07 08:42:10,paywall_view,subscription,3.4.2,iOS,0
E000066609,U003180,S003657_03,2026-03-07 08:42:39,prompt_submit,agent_chat,3.6.1,iOS,0
E000066456,U004437,S003645_04,2026-03-07 08:42:43,agent_home_view,agent_home,3.4.2,Android,0
E000066455,U004437,S003645_04,2026-03-07 08:42:54,screen_view,home,3.4.2,Android,0
E000057815,U004387,S003188_17,2026-03-07 08:43:57,agent_response_rendered,agent_chat,3.5.0,iOS,0
E000066458,U004437,S003645_04,2026-03-07 08:44:28,agent_response_rendered,agent_chat,3.4.2,Android,0
E000066460,U004437,S003645_04,2026-03-07 08:44:31,paywall_view,subscription,3.4.2,Android,0
E000066457,U004437,S003645_04,2026-03-07 08:45:13,prompt_submit,agent_chat,3.4.2,Android,0
E000066459,U004437,S003645_04,2026-03-07 08:45:59,satisfaction_submitted,agent_chat,3.4.2,Android,0
E000072195,U002962,S003961_02,2026-03-07 08:47:04,app_open,home,3.6.1,iOS,0
E000072196,U002962,S003961_02,2026-03-07 08:47:38,screen_view,agent_home,3.6.1,iOS,0
E000062755,U004163,S003450_07,2026-03-07 08:54:01,app_open,home,3.4.2,Android,0
E000072116,U004600,S003956_01,2026-03-07 08:55:09,app_open,home,3.6.1,iOS,0
E000062756,U004163,S003450_07,2026-03-07 08:55:16,screen_view,agent_home,3.4.2,Android,0
E000072117,U004600,S003956_01,2026-03-07 08:55:42,screen_view,progress,3.6.1,iOS,0
E000071508,U000075,S003930_02,2026-03-07 08:56:04,app_open,home,3.6.1,iOS,0
E000062758,U004163,S003450_07,2026-03-07 08:56:08,prompt_submit,agent_chat,3.4.2,Android,0
E000071845,U000838,S003940_01,2026-03-07 08:56:09,app_open,home,3.6.1,iOS,0
E000062757,U004163,S003450_07,2026-03-07 08:56:33,agent_home_view,agent_home,3.4.2,Android,0
E000071846,U000838,S003940_01,2026-03-07 08:56:44,screen_view,home,3.6.1,iOS,0
E000071510,U000075,S003930_02,2026-03-07 08:56:47,paywall_view,subscription,3.6.1,iOS,0
E000072119,U004600,S003956_01,2026-03-07 08:56:55,prompt_submit,agent_chat,3.6.1,iOS,0
E000071509,U000075,S003930_02,2026-03-07 08:56:56,screen_view,progress,3.6.1,iOS,0
E000072118,U004600,S003956_01,2026-03-07 08:57:25,agent_home_view,agent_home,3.6.1,iOS,0
E000072121,U004600,S003956_01,2026-03-07 08:58:13,tool_result_rendered,agent_chat,3.6.1,iOS,0
E000062759,U004163,S003450_07,2026-03-07 08:58:53,agent_response_rendered,agent_chat,3.4.2,Android,0
E000062168,U003527,S003423_06,2026-03-07 08:59:03,app_open,home,3.6.1,iOS,0
E000062760,U004163,S003450_07,2026-03-07 08:59:27,tool_result_rendered,agent_chat,3.4.2,Android,0
E000062169,U003527,S003423_06,2026-03-07 08:59:30,screen_view,home,3.6.1,iOS,0
E000072120,U004600,S003956_01,2026-03-07 08:59:40,agent_response_rendered,agent_chat,3.6.1,iOS,0
E000063033,U003669,S003464_02,2026-03-07 09:01:01,app_open,home,3.5.0,iOS,0
E000063034,U003669,S003464_02,2026-03-07 09:01:21,screen_view,agent_home,3.5.0,iOS,0
E000026961,U003891,S001439_07,2026-03-07 09:07:09,app_open,home,3.6.1,iOS,0
E000026962,U003891,S001439_07,2026-03-07 09:07:40,screen_view,agent_home,3.6.1,iOS,0
E000026963,U003891,S001439_07,2026-03-07 09:09:16,agent_home_view,agent_home,3.6.1,iOS,0
E000026964,U003891,S001439_07,2026-03-07 09:09:53,prompt_submit,agent_chat,3.6.1,iOS,0
E000068242,U001660,S003746_04,2026-03-07 09:10:08,app_open,home,3.4.2,iOS,0
E000026965,U003891,S001439_07,2026-03-07 09:10:27,agent_response_rendered,agent_chat,3.6.1,iOS,0
E000068243,U001660,S003746_04,2026-03-07 09:11:18,screen_view,library,3.4.2,iOS,0
E000026967,U003891,S001439_07,2026-03-07 09:11:24,satisfaction_submitted,agent_chat,3.6.1,iOS,0
E000026966,U003891,S001439_07,2026-03-07 09:13:36,tool_result_rendered,agent_chat,3.6.1,iOS,0
E000043476,U004870,S002367_10,2026-03-07 09:16:00,app_open,home,3.5.0,iOS,0
E000043477,U004870,S002367_10,2026-03-07 09:17:22,screen_view,agent_home,3.5.0,iOS,0
E000056842,U004095,S003129_06,2026-03-07 09:18:03,app_open,home,3.6.1,iOS,0
E000056843,U004095,S003129_06,2026-03-07 09:18:59,screen_view,agent_home,3.6.1,iOS,0
E000061272,U004264,S003373_01,2026-03-07 09:19:07,app_open,home,3.5.0,iOS,0
E000061273,U004264,S003373_01,2026-03-07 09:20:06,screen_view,home,3.5.0,iOS,0
E000049882,U001382,S002742_03,2026-03-07 09:22:09,app_open,,3.4.2,iOS,0
E000049883,U001382,S002742_03,2026-03-07 09:22:30,screen_view,library,3.4.2,iOS,0
E000059869,U000834,S003294_01,2026-03-07 09:23:07,app_open,home,3.6.1,iOS,0
E000059870,U000834,S003294_01,2026-03-07 09:23:49,screen_view,agent_home,3.6.1,iOS,0
E000063955,U003409,S003513_07,2026-03-07 09:27:03,app_open,home,3.6.1,iOS,0
E000065424,U002311,S003590_06,2026-03-07 09:27:04,app_open,home,3.5.0,Android,0
E000065425,U002311,S003590_06,2026-03-07 09:27:45,screen_view,agent_home,3.5.0,Android,0
E000063956,U003409,S003513_07,2026-03-07 09:28:20,screen_view,home,3.6.1,iOS,0
E000044105,U004521,S002400_06,2026-03-07 09:29:00,app_open,home,3.6.1,iOS,0
E000055538,U003860,S003048_05,2026-03-07 09:29:02,app_open,home,3.5.0,Android,0
E000063957,U003409,S003513_07,2026-03-07 09:29:07,agent_home_view,agent_home,3.6.1,iOS,0
E000055539,U003860,S003048_05,2026-03-07 09:29:35,screen_view,progress,3.5.0,Android,0
E000063959,U003409,S003513_07,2026-03-07 09:29:37,agent_response_rendered,agent_chat,3.6.1,iOS,0
E000063958,U003409,S003513_07,2026-03-07 09:29:55,prompt_submit,agent_chat,3.6.1,iOS,0
E000044106,U004521,S002400_06,2026-03-07 09:29:58,screen_view,library,3.6.1,iOS,0
E000063960,U003409,S003513_07,2026-03-07 09:31:12,human_handoff,support,3.6.1,iOS,0
E000044108,U004521,S002400_06,2026-03-07 09:31:23,prompt_submit,agent_chat,3.6.1,iOS,0
E000044107,U004521,S002400_06,2026-03-07 09:31:40,agent_home_view,agent_home,3.6.1,iOS,0
E000044111,U004521,S002400_06,2026-03-07 09:32:03,paywall_view,subscription,3.6.1,iOS,0
E000048319,U002642,S002663_06,2026-03-07 09:32:09,app_open,home,3.6.1,iOS,0
E000063961,U003409,S003513_07,2026-03-07 09:32:31,satisfaction_submitted,agent_chat,3.6.1,iOS,0
E000048320,U002642,S002663_06,2026-03-07 09:32:54,screen_view,library,3.6.1,iOS,0
E000044110,U004521,S002400_06,2026-03-07 09:33:23,satisfaction_submitted,agent_chat,3.6.1,iOS,0
E000048323,U002642,S002663_06,2026-03-07 09:33:43,agent_response_rendered,agent_chat,3.6.1,iOS,0
E000048321,U002642,S002663_06,2026-03-07 09:33:55,agent_home_view,agent_home,3.6.1,iOS,0
E000044109,U004521,S002400_06,2026-03-07 09:33:57,agent_response_rendered,agent_chat,3.6.1,iOS,0
E000048325,U002642,S002663_06,2026-03-07 09:34:10,human_handoff,support,3.6.1,iOS,0
E000048322,U002642,S002663_06,2026-03-07 09:34:14,prompt_submit,agent_chat,3.6.1,iOS,0
E000048324,U002642,S002663_06,2026-03-07 09:36:02,tool_result_rendered,agent_chat,3.6.1,iOS,0
E000060065,U002488,S003305_05,2026-03-07 09:38:09,app_open,home,3.5.0,Android,0
E000072588,U002850,S003991_02,2026-03-07 09:39:05,app_open,home,3.6.1,iOS,0
E000060066,U002488,S003305_05,2026-03-07 09:39:06,screen_view,progress,3.5.0,Android,0
E000060068,U002488,S003305_05,2026-03-07 09:39:42,prompt_submit,agent_chat,3.5.0,Android,0
E000060067,U002488,S003305_05,2026-03-07 09:39:53,agent_home_view,agent_home,3.5.0,Android,0
E000024617,U003482,S001326_12,2026-03-07 09:40:04,app_open,home,3.6.1,Android,0
E000072589,U002850,S003991_02,2026-03-07 09:40:27,screen_view,progress,3.6.1,iOS,0
E000024618,U003482,S001326_12,2026-03-07 09:40:40,screen_view,home,3.6.1,Android,0
E000024618,U003482,S001326_12,2026-03-07 09:40:40,screen_view,home,3.6.1,Android,0
E000061891,U000518,S003406_04,2026-03-07 09:41:05,app_open,home,3.6.1,iOS,0
E000024619,U003482,S001326_12,2026-03-07 09:41:37,agent_home_view,agent_home,3.6.1,Android,0
E000075512,U002525,S004160_01,2026-03-07 09:42:02,app_open,home,3.4.2,Android,0
E000060069,U002488,S003305_05,2026-03-07 09:42:07,agent_response_rendered,agent_chat,3.5.0,Android,0
E000061892,U000518,S003406_04,2026-03-07 09:42:15,screen_view,home,3.6.1,iOS,0
E000060070,U002488,S003305_05,2026-03-07 09:42:16,tool_result_rendered,agent_chat,3.5.0,Android,0
E000075513,U002525,S004160_01,2026-03-07 09:42:52,screen_view,agent_home,3.4.2,Android,0
E000055434,U002958,S003041_05,2026-03-07 09:44:00,app_open,home,3.6.1,Android,0
E000024620,U003482,S001326_12,2026-03-07 09:44:02,prompt_submit,agent_chat,3.6.1,Android,0
E000024621,U003482,S001326_12,2026-03-07 09:44:38,agent_response_rendered,agent_chat,3.6.1,Android,0
E000024622,U003482,S001326_12,2026-03-07 09:45:01,satisfaction_submitted,agent_chat,3.6.1,Android,0
E000055435,U002958,S003041_05,2026-03-07 09:45:17,screen_view,agent_home,3.6.1,Android,0
E000054180,U000120,S002970_04,2026-03-07 09:46:06,app_open,home,3.6.1,Android,0
E000054181,U000120,S002970_04,2026-03-07 09:46:28,screen_view,home,3.6.1,Android,0
E000074035,U002460,S004079_01,2026-03-07 09:53:09,app_open,home,3.4.2,iOS,0
E000074036,U002460,S004079_01,2026-03-07 09:54:16,screen_view,home,3.4.2,iOS,0
E000074037,U002460,S004079_01,2026-03-07 09:54:23,agent_home_view,agent_home,3.4.2,iOS,0
E000074038,U002460,S004079_01,2026-03-07 09:54:55,prompt_submit,agent_chat,3.4.2,iOS,0
E000050113,U003453,S002756_09,2026-03-07 09:56:02,app_open,home,3.5.0,iOS,0
E000069317,U003455,S003808_01,2026-03-07 09:56:06,app_open,home,3.5.0,Android,0
E000069318,U003455,S003808_01,2026-03-07 09:56:34,screen_view,progress,3.5.0,Android,0
E000074039,U002460,S004079_01,2026-03-07 09:56:36,agent_response_rendered,agent_chat,3.4.2,iOS,0
E000050115,U003453,S002756_09,2026-03-07 09:57:01,agent_home_view,agent_home,3.5.0,iOS,0
E000050116,U003453,S002756_09,2026-03-07 09:57:01,prompt_submit,agent_chat,3.5.0,iOS,0
E000069319,U003455,S003808_01,2026-03-07 09:57:08,agent_home_view,agent_home,3.5.0,Android,0
E000050114,U003453,S002756_09,2026-03-07 09:57:20,screen_view,home,3.5.0,iOS,0
E000069323,U003455,S003808_01,2026-03-07 09:57:46,satisfaction_submitted,agent_chat,3.5.0,Android,0
E000069320,U003455,S003808_01,2026-03-07 09:57:57,prompt_submit,agent_chat,3.5.0,Android,0
E000053311,U004733,S002924_02,2026-03-07 09:58:05,app_open,home,3.5.0,Android,0
E000050117,U003453,S002756_09,2026-03-07 09:58:39,agent_response_rendered,agent_chat,3.5.0,iOS,0
E000053312,U004733,S002924_02,2026-03-07 09:59:09,screen_view,agent_home,3.5.0,Android,0
E000050118,U003453,S002756_09,2026-03-07 09:59:25,tool_result_rendered,agent_chat,3.5.0,iOS,0
E000067771,U001757,S003721_03,2026-03-07 10:00:08,app_open,home,3.6.1,Android,0
E000067772,U001757,S003721_03,2026-03-07 10:00:39,screen_view,home,3.6.1,Android,0
E000067773,U001757,S003721_03,2026-03-07 10:00:59,agent_home_view,agent_home,3.6.1,Android,0
E000069321,U003455,S003808_01,2026-03-07 10:01:06,agent_response_rendered,agent_chat,3.5.0,Android,0
E000069322,U003455,S003808_01,2026-03-07 10:01:52,tool_result_rendered,agent_chat,3.5.0,Android,0
E000067777,U001757,S003721_03,2026-03-07 10:02:01,paywall_view,subscription,3.6.1,Android,0
E000067774,U001757,S003721_03,2026-03-07 10:02:24,prompt_submit,agent_chat,3.6.1,Android,0
E000057538,U003130,S003174_08,2026-03-07 10:03:00,app_open,home,3.6.1,Android,0
E000057539,U003130,S003174_08,2026-03-07 10:03:31,screen_view,progress,3.6.1,Android,0
E000067775,U001757,S003721_03,2026-03-07 10:03:35,agent_response_rendered,agent_chat,3.6.1,Android,0
E000057540,U003130,S003174_08,2026-03-07 10:04:13,agent_home_view,agent_home,3.6.1,Android,0
E000057541,U003130,S003174_08,2026-03-07 10:05:35,prompt_submit,agent_chat,3.6.1,Android,0
E000070090,U000608,S003854_06,2026-03-07 10:06:03,app_open,home,3.6.1,iOS,0
E000067776,U001757,S003721_03,2026-03-07 10:06:28,satisfaction_submitted,agent_chat,3.6.1,Android,0
E000070091,U000608,S003854_06,2026-03-07 10:06:30,screen_view,home,3.6.1,iOS,0
E000057542,U003130,S003174_08,2026-03-07 10:06:54,agent_response_rendered,agent_chat,3.6.1,Android,0
E000067856,U003086,S003724_02,2026-03-07 10:12:07,app_open,home,3.5.0,Android,0
E000067857,U003086,S003724_02,2026-03-07 10:12:38,screen_view,library,3.5.0,Android,0
E000060873,U000989,S003348_05,2026-03-07 10:21:00,app_open,home,3.6.1,Android,0
E000060874,U000989,S003348_05,2026-03-07 10:21:29,screen_view,home,3.6.1,Android,0
E000062291,U000403,S003428_04,2026-03-07 10:22:07,app_open,home,3.5.0,iOS,0
E000062292,U000403,S003428_04,2026-03-07 10:23:03,screen_view,agent_home,3.5.0,iOS,0
E000073726,U002278,S004057_01,2026-03-07 10:25:00,app_open,home,3.5.0,Android,0
E000068648,U002656,S003771_02,2026-03-07 10:25:05,app_open,home,3.5.0,Android,0
E000073727,U002278,S004057_01,2026-03-07 10:26:02,screen_view,home,3.5.0,Android,0
E000036998,U001026,S001999_14,2026-03-07 10:26:07,app_open,home,3.5.0,Android,0
E000068649,U002656,S003771_02,2026-03-07 10:26:13,screen_view,progress,3.5.0,Android,0
E000036999,U001026,S001999_14,2026-03-07 10:27:10,screen_view,library,3.5.0,Android,0
E000037000,U001026,S001999_14,2026-03-07 10:27:52,agent_home_view,agent_home,3.5.0,Android,0
E000037003,U001026,S001999_14,2026-03-07 10:28:11,tool_result_rendered,agent_chat,3.5.0,Android,0
E000062174,U001703,S003424_02,2026-03-07 10:29:07,app_open,home,3.6.1,iOS,0
E000037001,U001026,S001999_14,2026-03-07 10:29:13,prompt_submit,agent_chat,3.5.0,Android,0
E000062175,U001703,S003424_02,2026-03-07 10:30:02,screen_view,home,3.6.1,iOS,0
E000074394,U002190,S004095_01,2026-03-07 10:30:07,app_open,home,3.5.0,Android,0
E000037002,U001026,S001999_14,2026-03-07 10:30:41,agent_response_rendered,agent_chat,3.5.0,Android,0
E000067184,U002821,S003690_01,2026-03-07 10:31:08,app_open,home,3.5.0,iOS,0
E000074395,U002190,S004095_01,2026-03-07 10:31:10,screen_view,library,3.5.0,Android,0
E000067185,U002821,S003690_01,2026-03-07 10:32:03,screen_view,home,3.5.0,iOS,0
E000051092,U002511,S002806_10,2026-03-07 10:34:04,app_open,home,3.5.0,iOS,0
E000051093,U002511,S002806_10,2026-03-07 10:34:32,screen_view,library,3.5.0,iOS,0
E000051094,U002511,S002806_10,2026-03-07 10:34:56,agent_home_view,agent_home,3.5.0,iOS,0
E000051095,U002511,S002806_10,2026-03-07 10:36:49,prompt_submit,agent_chat,3.5.0,iOS,0
E000051097,U002511,S002806_10,2026-03-07 10:37:31,satisfaction_submitted,agent_chat,3.5.0,iOS,0
E000051096,U002511,S002806_10,2026-03-07 10:37:44,agent_response_rendered,agent_chat,3.5.0,iOS,0
E000063469,U001006,S003483_06,2026-03-07 10:45:06,app_open,home,3.5.0,iOS,0
E000063470,U001006,S003483_06,2026-03-07 10:46:08,screen_view,library,3.5.0,iOS,0
E000036876,U004927,S001993_12,2026-03-07 10:57:04,app_open,home,3.5.0,iOS,0
E000055790,U004841,S003063_04,2026-03-07 10:57:08,app_open,home,3.6.1,Android,0
E000036877,U004927,S001993_12,2026-03-07 10:57:33,screen_view,home,3.5.0,iOS,0
E000055791,U004841,S003063_04,2026-03-07 10:58:02,screen_view,home,3.6.1,Android,0
E000055792,U004841,S003063_04,2026-03-07 10:58:32,agent_home_view,agent_home,3.6.1,Android,0
E000036878,U004927,S001993_12,2026-03-07 10:58:39,agent_home_view,agent_home,3.5.0,iOS,0
E000055794,U004841,S003063_04,2026-03-07 10:59:13,agent_response_rendered,agent_chat,3.6.1,Android,0
E000055793,U004841,S003063_04,2026-03-07 10:59:33,prompt_submit,agent_chat,3.6.1,Android,0
E000036880,U004927,S001993_12,2026-03-07 10:59:34,agent_response_rendered,agent_chat,3.5.0,iOS,0
E000055795,U004841,S003063_04,2026-03-07 10:59:34,tool_result_rendered,agent_chat,3.6.1,Android,0
E000055796,U004841,S003063_04,2026-03-07 10:59:50,human_handoff,support,3.6.1,Android,0
E000036879,U004927,S001993_12,2026-03-07 11:00:13,prompt_submit,agent_chat,3.5.0,iOS,0
